case_id,coil_category,header_type,feed_type,special_feature,pdf_file,json_file,pdf_label,label_family,pdf_value_in,pdf_sources,json_path,json_value,difference_in,status,confidence,mapping_basis,notes
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,R,R,1.68,,Geometry.R,1.8015,0.1215,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,RB,RB,2.25,pdf_callout;pdf_dimension_table,Geometry.RB,2.25,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,RF,RF,1.5,pdf_callout;pdf_dimension_table,Geometry.LEP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,RF,RF,1.5,pdf_callout;pdf_dimension_table,Geometry.REP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,S,S,1.68,pdf_callout;pdf_dimension_table,Geometry.Headers[0].SR,1.6765,0.0035,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,S,S,1.68,pdf_callout;pdf_dimension_table,Geometry.S,1.8015,0.1215,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,S,S,1.68,,Geometry.S,1.8015,0.1215,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.Headers[0].SL[0],8,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.Headers[1].SL[0],8,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.SL,4,4,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,SL1,SL,8,pdf_callout,Geometry.Headers[0].SL[0],8,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,SL2,SL,,,Geometry.SL2,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0014,CWC,Header 1,NOT_APPLICABLE,None,CCWC-1.pdf,CCWC-1.txt,TF,TF,0.63,pdf_callout;pdf_dimension_table,Geometry.TSP,0.625,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,BF,BF,0.63,pdf_callout;pdf_dimension_table,Geometry.BSP,0.625,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,CD,CD,5.5,pdf_callout;pdf_dimension_table,Geometry.CD,5.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,CH,CH,13.25,pdf_callout;pdf_dimension_table,Geometry.CH,13.25,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,CL,CL,18,pdf_callout;pdf_dimension_table,Geometry.CL,18,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,FH,FH,12,pdf_callout;pdf_dimension_table,Geometry.FH,12,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,FL,FL,15,pdf_callout;pdf_dimension_table,Geometry.FL,15,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HD,HD,3.5,pdf_dimension_table,Geometry.HD,3.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HD,HD,3.5,pdf_dimension_table,Geometry.Headers[1].HD,3.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HD2,HD,3.5,pdf_callout,Geometry.Headers[1].HD,3.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HD2,HD,3.5,pdf_callout,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HD2,HD,3.5,,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HDx1,HD,4.5,pdf_callout,Geometry.Headers[0].HD,4.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HF,HF,1.5,pdf_callout;pdf_dimension_table,Geometry.LEP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,HF,HF,1.5,pdf_callout;pdf_dimension_table,Geometry.REP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,I,I,3,pdf_dimension_table,Geometry.Headers[0].IO[0],3,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,I,I,3,pdf_dimension_table,Geometry.I,0,3,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,I,I,3,,Geometry.I,0,3,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,I1,I,3,pdf_callout,Geometry.Headers[0].IO[0],3,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,O,O,2,pdf_dimension_table,Geometry.Headers[1].IO[0],2,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,O,O,2,pdf_dimension_table,Geometry.O,2.062,0.062,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,O,O,2,,Geometry.O,2.062,0.062,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,O2,O,2,pdf_callout,Geometry.Headers[1].IO[0],2,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,O2,O,2,pdf_callout,Geometry.O2,0,2,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,O2,O,2,,Geometry.O2,0,2,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,OAL,OAL,20.25,pdf_callout;pdf_dimension_table,Geometry.CL + Geometry.RB2,20.25,0,DERIVED_CANDIDATE,MEDIUM,observed_formula,Observed strongly on DX cases.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,OAL,OAL,20.25,pdf_callout;pdf_dimension_table,Geometry.OAL,0,20.25,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,OAL,OAL,20.25,,Geometry.OAL,0,20.25,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,R,R,0.63,pdf_dimension_table,Geometry.Headers[1].SR,0.625,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,R,R,0.63,pdf_dimension_table,Geometry.R,1.201,0.571,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,R,R,0.63,,Geometry.R,1.201,0.571,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,R2,R,0.63,pdf_callout,Geometry.Headers[1].SR,0.625,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,R2,R,0.63,pdf_callout,Geometry.R2,0,0.63,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,R2,R,0.63,,Geometry.R2,0,0.63,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,RB,RB,1.75,pdf_callout;pdf_dimension_table,Geometry.RB,1.75,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,RF,RF,1.5,pdf_callout;pdf_dimension_table,Geometry.LEP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,RF,RF,1.5,pdf_callout;pdf_dimension_table,Geometry.REP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,S,S,2.75,pdf_dimension_table,Geometry.Headers[0].SR,2.75,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,S,S,2.75,pdf_dimension_table,Geometry.S,1.201,1.549,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,S,S,2.75,,Geometry.S,1.201,1.549,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,S1,S,2.75,pdf_callout,Geometry.Headers[0].SR,2.75,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.Headers[1].SL[0],8,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL,SL,8,pdf_dimension_table,Geometry.SL,4,4,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,pdf_callout,Geometry.Headers[1].SL[0],8,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,pdf_callout,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,SL2,SL,8,,Geometry.SL2,3,5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0001,DX,Header 1,NOT_APPLICABLE,None,CDXC-1.pdf,CDXC-1.txt,TF,TF,0.63,pdf_callout;pdf_dimension_table,Geometry.TSP,0.625,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,BF,BF,0.38,pdf_callout;pdf_dimension_table,Geometry.BSP,0.375,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,CD,CD,6.38,pdf_callout;pdf_dimension_table,Geometry.CD,6.375,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,CH,CH,16.38,pdf_callout;pdf_dimension_table,Geometry.CH,16.375,0.005,TOLERANCE_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,CL,CL,38,pdf_callout;pdf_dimension_table,Geometry.CL,38,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,FH,FH,15,pdf_callout;pdf_dimension_table,Geometry.FH,15,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,FL,FL,35,pdf_callout;pdf_dimension_table,Geometry.FL,35,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HD,HD,3.5,pdf_dimension_table,Geometry.HD,3.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HD,HD,3.5,pdf_dimension_table,Geometry.Headers[1].HD,3.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HD/SL,HD,,,Geometry.SingleFeedExtensionHD,3,,JSON_ONLY,MEDIUM,dimension_like_json_not_seen_in_pdf_labels,"Dimension-like JSON field is present, but the corresponding focused PDF label was not observed."
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HD2,HD,3.5,pdf_callout,Geometry.Headers[1].HD,3.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HD2,HD,3.5,pdf_callout,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_geometry_check,Same-name Geometry field does not populate this PDF label in the observed drawing.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HD2,HD,3.5,,Geometry.HD2,5,1.5,MISMATCH,HIGH,same_name_focus_check,Focused same-name JSON field is present but does not match the observed PDF value.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HDx1,HD,4.5,pdf_callout,Geometry.Headers[0].HD,4.5,0,EXACT_MATCH,STRONG,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
EZC-0003,DX,Header 1,NOT_APPLICABLE,None,CDXC-2.pdf,EZC-0003.txt,HF,HF,1.5,pdf_callout;pdf_dimension_table,Geometry.LEP,1.5,0,EXACT_MATCH,MEDIUM,expected_path_value_match,Direct value match within 0.01 in using the prioritized label/path candidate set.
